id,name,post_count,tags,copyright_tags,clothing_tags,avg_score,avg_fav_count
1591633,archie_(pokemon),489,"beard, facial hair, black eyes, short hair, brown hair, black hair, mustache","archie (pokemon), pokemon, pokemon oras","bandana, bodysuit, necklace, popped collar, torn clothes, open clothes",4.19,3.52
1841295,ranger_(kancolle),489,"blonde hair, hair bun, long hair, medium breasts, blue eyes, braid, brown hair, double bun, braided bun","ranger (kancolle), kantai collection","blue necktie, breasts, dress, gloves, necktie, white gloves, thighhighs",21.05,19.11
1998907,ghost_miku_(project_voltage),488,"aqua hair, twintails, yellow eyes, hair between eyes, long hair, very long hair, blue hair, gradient hair, multicolored hair, white hair","ghost miku (project voltage), pokemon, project voltage, vocaloid","detached sleeves, sleeves past fingers, sleeves past wrists, see-through clothes, shirt, skirt, sleeveless shirt, necktie, print sleeves, thighhighs, white necktie",17.16,15.81
1426922,veronica_(dq11),488,"blonde hair, braid, purple eyes, twin braids, long hair, blue eyes, hair over shoulder","veronica (dq11), dragon quest, dragon quest xi","bracelet, bow, dress, hat, puffy short sleeves, puffy sleeves, red dress, red hat, short sleeves",15.5,16.91
2219499,selena_(pgr),488,"black hair, blue hair, long hair, multicolored hair, colored inner hair, very long hair, purple eyes","selena (pgr), punishing: gray raven","hair ornament, breasts, dress, earrings, flower, gloves, black dress, hair ribbon, ribbon, white dress, long sleeves",12.31,11.95
1501931,qin_liangyu_(fate),488,"double bun, hair bun, sidelocks, green eyes, hair between eyes, medium breasts, large breasts, black hair, short hair","qin liangyu (fate), fate/grand order, fate (series)","bodysuit, chinese clothes, ribbon, breasts, swimsuit, black gloves, cape, gloves, hair ribbon",45.96,65.61
2322744,hex_maniac_(pokemon_legends:_z-a),488,"black hair, hair between eyes, long hair, purple eyes, huge breasts, black eyes, large breasts, purple hair","hex maniac (pokemon legends: z-a), pokemon, pokemon legends: z-a","black dress, corset, dress, earrings, juliet sleeves, long sleeves, puffy sleeves, ribbon, breasts, neck ribbon, pantyhose",81.84,77.05
1776367,queen_marika_the_eternal,488,"blonde hair, long hair, yellow eyes, braid, large breasts, very long hair","queen marika the eternal, elden ring","armlet, black dress, breasts, dress, bracelet, necklace, circlet",154.18,146.67
628387,takao_(aoki_hagane_no_arpeggio),487,"blue eyes, blue hair, hair between eyes, long hair, medium breasts, very long hair, ponytail","takao (aoki hagane no arpeggio), aoki hagane no arpeggio","breasts, dress, pantyhose, skirt, thighhighs",22.36,37.56
1611890,nira-chan,487,"black hair, colored inner hair, multicolored hair, pink hair, streaked hair, two-tone hair, blue eyes, short hair, purple hair, purple eyes, medium hair","nira-chan, obenkyou shitoiteyo, zutto mayonaka de ii no ni, baka janai noni (zutomayo)","earrings, shirt, shoes, socks, short sleeves, long sleeves",8.25,8.05
2364793,artoria_pendragon_(royal_icing)_(fate),487,"blonde hair, blue eyes, large breasts, short hair, braid, hair between eyes, long hair, sidelocks, yellow eyes, red eyes, very long hair","artoria pendragon (royal icing) (fate), fate/grand order, fate (series)","black gloves, breasts, garter belt, gloves, pelvic curtain, see-through clothes, thighhighs, black panties, panties, babydoll, collarbone, necklace, flower, lingerie, revealing clothes, hair ornament",65.31,96.86
1735776,boros_(ouro_kronii),487,"black hair, blue eyes, blue hair, colored inner hair, hair intakes, multicolored hair, short hair, hair between eyes, large breasts, long hair","boros (ouro kronii), hololive, hololive english","breasts, bow, detached sleeves, earrings, gloves, thighhighs, shirt, hair ornament",65.75,61.55
1697133,sukeban_(smg)_(blue_archive),487,"black eyes, black hair, blunt bangs, large breasts, long hair, side ponytail, ponytail, medium breasts","sukeban (smg) (blue archive), blue archive","breasts, mask, long sleeves, sailor collar, school uniform, serafuku, shirt, pleated skirt, skirt, surgical mask, black gloves, collarbone, gloves, neckerchief",100.33,95.58
12741,sawatari_makoto,486,"blue eyes, long hair, orange hair, twintails, two side up, blonde hair","sawatari makoto, kanon","hair ribbon, jacket, long sleeves, ribbon, skirt, pleated skirt, shirt, socks",7.24,10.72
1440209,cygnet_(azur_lane),486,"double bun, hair bun, large breasts, long hair, red eyes, white hair, braid, braided bun, very long hair, purple eyes","cygnet (azur lane), azur lane","bow, bowtie, breasts, hair ornament, thighhighs, garter straps, hat, long sleeves, shirt, skirt, shoes, brooch, hair ribbon, plaid skirt, ribbon, collarbone, taut shirt, buttons, no panties",44.86,61.77
390300,yuuki_rito,486,"brown hair, long hair, medium breasts, short hair, antenna hair, green hair, orange hair, pink eyes","yuuki rito, to love-ru","breasts, collarbone, frills, long sleeves, shirt, bow, panties, skirt, socks, open clothes, plaid skirt, school uniform",23.93,34.07
1865152,tinkaton,486,"long hair, pink eyes, pink hair, very long hair, purple eyes, twintails, multicolored hair, two-tone hair, grey eyes, large breasts, white hair, sidelocks","tinkaton, pokemon","breasts, gloves, bow, dress",18.52,17.58
1589942,koromaru_(persona),486,"red eyes, short hair, brown hair, brown eyes, blunt bangs, glasses, long hair","koromaru (persona), persona, persona 3, catherine (game), persona 4, persona 5, persona 3 portable","pants, shirt, hat, long sleeves, neck ribbon, ribbon, shoes, shorts, socks, glasses, headphones, coat, trench coat, school uniform",15.28,27.72
2219428,karenina_(pgr),486,"long hair, orange eyes, sidelocks, small breasts, twintails, white hair, grey hair, yellow eyes, drill hair, twin drills","karenina (pgr), punishing: gray raven","breasts, shirt, dress, jacket, black dress, hair ornament, bodysuit, fake animal ears",11.7,11.16
1452920,kushima_kamome,485,"black hair, large breasts, long hair, yellow eyes, hair between eyes, straight hair, very long hair, sidelocks","kushima kamome, summer pockets","breasts, collarbone, frilled choker, frills, hair ornament, hairband, camisole, capelet, skirt, suitcase, shirt, dress",6.68,6.44
1293387,tougou_mimori,485,"black hair, blue eyes, large breasts, long hair, ponytail, hair between eyes, very long hair, green eyes","tougou mimori, yuuki yuuna wa yuusha de aru, yuusha de aru","bow, breasts, long sleeves, pantyhose, school uniform, collarbone, hair ribbon, ribbon, hair bow",20.01,28.44
1387709,noelle_silva,485,"grey hair, large breasts, purple eyes, twintails, long hair","noelle silva, black clover","breasts, armor, hair ribbon, ribbon, dress, crown, earrings",77.04,75.06
1257071,cure_honey,485,"blonde hair, large breasts, ponytail, yellow eyes, long hair, twintails","cure honey, happinesscharge precure!, precure","breasts, puffy sleeves, ribbon, skirt, boots, bow, brooch, earrings, hair bow, hair ornament, knee boots",9.27,13.36
1420233,hatsune_miku_(vocaloid4),485,"aqua hair, blue eyes, hair between eyes, twintails, aqua eyes, long hair, very long hair, blue hair","hatsune miku (vocaloid4), vocaloid","aqua necktie, detached sleeves, long sleeves, necktie, shirt, sleeveless shirt, breasts, miniskirt, skirt, collared shirt, hair ornament, headphones, pleated skirt, headset, boots, thigh boots, thighhighs",18.7,17.32
2029511,kazakami_saaya,484,"brown hair, hair between eyes, hair over shoulder, long hair, ponytail, brown eyes, low twintails, twintails, medium breasts","kazakami saaya, sakura no sekai","earrings, jacket, long sleeves, open clothes, shirt, stud earrings, pants, track suit, breasts, buckle, collarbone, collared shirt, dress shirt, hood, skirt, sleeves past wrists",6.33,10.67
462073,gible,484,"blonde hair, hair over one eye, long hair, grey eyes, large breasts, black eyes, yellow eyes","gible, pokemon, pokemon dppt","breasts, panties, hair ornament, shirt, skirt",49.54,56.58
1587373,amity_blight,484,"medium breasts, ponytail, purple hair, short hair, yellow eyes, brown hair, multicolored hair, two-tone hair, medium hair","amity blight, the owl house","breasts, gloves, shirt, earrings",28.05,27.7
1296466,chou-10cm-hou-chan,484,"hair flaps, medium breasts, braid, grey eyes, twin braids, black hair, long hair, ponytail, short hair, blue eyes, brown hair, grey hair, hair between eyes, one side up, ahoge","chou-10cm-hou-chan, kantai collection","bodysuit, breasts, corset, hachimaki, headband, neckerchief, pleated skirt, sailor collar, school uniform, serafuku, short sleeves, skirt, hair ornament, gloves, black gloves, hairband, miniskirt, white gloves, jacket, pantyhose, necktie",16.88,21.5
1508789,takao_(beach_rhapsody)_(azur_lane),484,"large breasts, long hair, black hair, red eyes, brown eyes, hair flaps, ponytail, blue eyes, blunt bangs, medium breasts, short hair","takao (beach rhapsody) (azur lane), azur lane, tatakau ni atai suru","breasts, casual one-piece swimsuit, one-piece swimsuit, see-through clothes, swimsuit, bow, hair bow, collarbone, sandals, criss-cross halter, halterneck, flower, hair flower, hair ornament, hair ribbon, ribbon, thighhighs, mask",46.67,78.56
636129,irelia,484,"blue eyes, large breasts, long hair, black hair, very long hair, medium breasts, purple hair, blue hair","irelia, league of legends","breasts, hair ornament, armor, thighhighs",31.18,46.86
2279469,klukai_(girls'_frontline_2),483,"green eyes, grey hair, ponytail, sidelocks, long hair, white hair, blue hair, very long hair, large breasts","klukai (girls' frontline 2), girls' frontline, girls' frontline 2: exilium","baseball cap, hair ornament, hat, jacket, breasts, hairclip, black gloves, black hat, gloves, thighhighs, leotard",53.9,52.06
1999967,theresa_apocalypse_(lunar_vow:_crimson_love),483,"hair between eyes, red eyes, large breasts, long hair, very long hair, white hair, twintails","theresa apocalypse (lunar vow: crimson love), honkai (series), honkai impact 3rd","black dress, detached sleeves, dress, flower, hair ornament, long sleeves, breasts, earrings, thighhighs, bow, collar, hair bow",29.17,28.37
387580,allelujah_haptism,483,"black hair, hair between eyes, brown hair, green hair, grey eyes, heterochromia, large breasts, long hair, yellow eyes, blue eyes, hair over one eye, short hair, huge breasts","allelujah haptism, gundam, gundam 00","gloves, helmet, breasts, skirt, jacket, thighhighs",2.23,8.52
1667224,s.a.t.8_(girls'_frontline),483,"blonde hair, green eyes, long hair, messy hair, very long hair, hair between eyes","s.a.t.8 (girls' frontline), girls' frontline","gloves, ribbon, breasts, hairband, pleated skirt, shirt, skirt, bike shorts, black gloves, neck ribbon, shorts, long sleeves, hair ornament, jacket",20.03,29.06
2077096,rhein_kraft_(umamusume),483,"brown hair, green eyes, hair between eyes, horse tail, tail, ahoge, medium breasts, medium hair","rhein kraft (umamusume), umamusume","breasts, hair ornament, ribbon",7.06,6.45
1606047,wang_yujia,483,"long hair, medium breasts, side ponytail, black hair, green eyes, hair over shoulder, blunt bangs, large breasts","wang yujia, assault lily","breasts, china dress, chinese clothes, clothing cutout, dress, flower, hair flower, hair ornament, hair scrunchie, tassel, shirt, pleated skirt, short sleeves, skirt, frills, thighhighs, miniskirt, collarbone",12.21,12.09
560019,kid_(chrono_cross),483,"blonde hair, blue eyes, long hair, ponytail, high ponytail, multi-tied hair, medium breasts","kid (chrono cross), chrono cross","gloves, necklace, breasts, crop top, skirt, vest",9.09,10.52
1669276,habetrot_(fate),482,"pink eyes, pink hair, long hair, sidelocks, red eyes, very long hair","habetrot (fate), fate/grand order, fate (series)","hat, buttons, long sleeves, pink hat, breasts, boots, coat, hood, pants, jacket",21.58,22.37
1784571,abigail_williams_(swimsuit_foreigner)_(first_ascension)_(fate),482,"double bun, hair bun, small breasts, white hair, long hair, parted bangs, red eyes, sidelocks, twintails, very long hair, flat chest","abigail williams (swimsuit foreigner) (first ascension) (fate), fate/grand order, fate (series)","bikini, breasts, swimsuit, bow, collarbone, hair bow, gloves, black gloves, polka dot",34.13,37.87
770344,rune_knight_(ragnarok_online),482,"short hair, brown hair, hair between eyes, green eyes, green hair, red eyes, long hair, blue eyes, large breasts, medium breasts, long bangs, white hair","rune knight (ragnarok online), ragnarok online, ragnarok: guild masters","armor, cape, armored boots, bikini armor, black gloves, boots, gloves, thighhighs, torn clothes, tabard, breasts, pelvic curtain, garter straps",3.03,5.09
1626169,k/da_all_out_evelynn,482,"long hair, white hair, yellow eyes, medium breasts, cone hair bun, hair bun, slit pupils","k/da all out evelynn, league of legends","breasts, earrings, thighhighs, cropped jacket, jacket, open clothes, skirt",4.95,4.87
1283122,minami_mirei,482,"blonde hair, blue eyes, blunt bangs, cone hair bun, double bun, hair bun, short hair, brown eyes, brown hair, glasses, long hair, ponytail","minami mirei, pretty series, pripara","dress, bow, hair bow, thighhighs, necktie, shirt, short sleeves, frills, glasses, skirt, hat, jacket, long sleeves, shorts, breasts",7.56,8.49
555857,waltrud_krupinski,482,"blonde hair, brown eyes, brown hair, dog tail, medium breasts, short hair, tail, large breasts","waltrud krupinski, brave witches, world witches series","hat, military uniform, pantyhose, breasts, panties",22.83,35.26
438869,tyranitar,482,"tail, green eyes, green hair, long hair, red eyes, black eyes, white pupils, grey eyes, slit pupils, yellow eyes","tyranitar, pokemon","armor, breasts, spikes, boots",7.0,11.09
1636389,choso_(jujutsu_kaisen),481,"black eyes, black hair, short hair, short twintails, twintails, medium hair","choso (jujutsu kaisen), jujutsu kaisen","shirt, long sleeves, robe, japanese clothes, wide sleeves",6.46,5.57
2022010,reona_west,481,"braid, pink hair, short hair, side braid, pink eyes","reona west, pretty series, pripara","skirt, shirt, dress, hat, thighhighs",12.67,15.98
1581878,brighid_(xenoblade),481,"fiery hair, large breasts, long hair, purple hair, blue hair, very long hair, multicolored hair, medium breasts","brighid (xenoblade), xenoblade chronicles (series), xenoblade chronicles 2","breasts, gloves, thighhighs, dress, blue gloves, purple dress, collarbone",33.36,40.62
1631463,usugumo_(kancolle),481,"brown eyes, grey hair, long hair, ponytail, small breasts, sidelocks","usugumo (kancolle), kantai collection","breasts, panties, ribbon, hair ribbon, pleated skirt, sailor collar, school uniform, serafuku, shirt, skirt",17.72,17.03
1989644,yui_shousetsu_(fate),481,"long hair, ponytail, sidelocks, white hair, green eyes, medium breasts, braid, hair rings","yui shousetsu (fate), fate/grand order, fate/samurai remnant, fate (series)","earrings, japanese clothes, kimono, breasts, clothing cutout, long sleeves, wide sleeves, bodysuit, hair ribbon, ribbon",25.72,24.58
1622716,sasaki_kojirou_(fate),481,"ponytail, long hair, purple eyes, purple hair, sidelocks, blue eyes, blue hair, very long hair","sasaki kojirou (fate), fate/stay night, fate (series), fate/grand order","hair ribbon, ribbon, hakama, japanese clothes, kimono, long sleeves, wide sleeves",7.04,10.87
1604387,whisperain_(arknights),481,"large breasts, long hair, purple eyes, purple hair, very long hair, hair over one eye, blue eyes, grey hair, short hair","whisperain (arknights), arknights","black gloves, breasts, gloves, black dress, dress, hair ornament, hat, long sleeves, white dress, white gloves, detached sleeves, white hat",29.68,28.7
2154223,ichijou_ririka_(1st_costume),480,"orange eyes, orange hair, sunglasses, ahoge, colored inner hair, gradient hair, long hair, multicolored hair, pink hair, swept bangs, large breasts, red eyes","ichijou ririka (1st costume), hololive, hololive dev is","breasts, frills, hair ornament, hairpin, shirt, skirt, sleeveless shirt, sunglasses, earrings, hairclip, miniskirt, ring, jacket",50.35,47.98
1446707,kagura_hikari,479,"black hair, blue eyes, hair between eyes, long hair, very long hair","kagura hikari, shoujo kageki revue starlight","fur trim, jacket, long sleeves, miniskirt, sash, shoulder sash, skirt, tassel, bow, pleated skirt, hair ornament, boots, buckle",13.55,13.42
397654,nena_trinity,479,"large breasts, long hair, red hair, two side up, yellow eyes","nena trinity, gundam, gundam 00","breasts, shorts, earrings, thighhighs",21.64,35.95
1338513,necro_(guilty_gear),479,"blue hair, large breasts, long hair, red eyes, swept bangs, tail, tail ornament, tail ribbon, sidelocks, twintails, hair rings","necro (guilty gear), guilty gear, guilty gear strive","breasts, flower, hair flower, hair ornament, ribbon, gloves, detached sleeves, bow, hair bow, thighhighs, panties, hair ribbon",15.89,21.57
1226847,genetic_(ragnarok_online),479,"blue eyes, medium breasts, short hair, white hair, large breasts, long hair, brown eyes, brown hair, green eyes, twintails, yellow eyes, purple hair, blonde hair, red eyes, glasses, hair over one eye, hair between eyes","genetic (ragnarok online), ragnarok online, ragnarok: guild masters","armor, bikini, breasts, miniskirt, skirt, swimsuit, hat, clothing cutout, boots, thighhighs, pants, shoes, gloves, white gloves, mask, glasses, earrings, lace-up boots",1.47,1.57
2095377,yamanouchi_kano,479,"blonde hair, green hair, long hair, multicolored hair, blue eyes, streaked hair, hair between eyes, sidelocks","yamanouchi kano, yoru no kurage wa oyogenai","jacket, long sleeves, open clothes, shirt, hood, hoodie, black hat, hat, skirt, socks",7.08,6.48
423072,knight_(ragnarok_online),478,"blue eyes, long hair, blonde hair, short hair, blue hair, brown eyes, brown hair","knight (ragnarok online), ragnarok online, ragnarok: guild masters","armor, armored boots, boots, thighhighs, pants, tabard, dress, breasts, cape, panties, gloves, spurs",2.54,5.44
1484567,sigurd_(fate),478,"glasses, grey hair, multicolored hair, two-tone hair, blue eyes, black hair, spiked hair, white hair, short hair","sigurd (fate), fate/grand order, fate (series)","glasses, armor, mask, spikes, pants, shirt, cape",7.16,11.87
1617338,prinz_heinrich_(azur_lane),478,"long hair, red eyes, very long hair, white hair, large breasts, hair between eyes, sidelocks, hair over one eye, braid, parted bangs","prinz heinrich (azur lane), azur lane","black gloves, black necktie, gloves, hairband, necktie, breasts, collared shirt, crop top, detached sleeves, hair ribbon, ribbon, shirt, high-waist skirt, miniskirt, pleated skirt, skirt, sleeveless shirt",93.61,111.33
1627541,chevalier_d'eon_(fate),478,"long hair, blonde hair, blue eyes, sidelocks, ponytail","chevalier d'eon (fate), fate/grand order, fate (series)","bow, dress, frills, cape, flower, hat, long sleeves, gloves, white gloves, ribbon",18.39,25.86
1728,pleinair,478,"blue hair, flat chest, hair over one eye, red eyes, short hair, very short hair","pleinair, disgaea, original","hair ribbon, ribbon, thighhighs, detached sleeves, dress, hairband",13.06,16.61
1730529,fujimaru_ritsuka_(male)_(decisive_battle_chaldea_uniform),478,"black hair, blue eyes, short hair, hair between eyes, long hair, very long hair","fujimaru ritsuka (male) (decisive battle chaldea uniform), fate/grand order, fate (series)","black gloves, gloves, jacket, shirt, breasts, long sleeves, panties, collarbone, open clothes",20.53,19.5
1925036,protagonist_2_(housamo),477,"blunt bangs, long hair, sidelocks, black hair, black eyes","protagonist 2 (housamo), tokyo afterschool summoners","collared shirt, necktie, red necktie, school uniform, shirt, long sleeves, skirt, breasts, thighhighs, pleated skirt",7.79,6.99
1485690,dunkerque_(azur_lane),477,"grey hair, long hair, red eyes, gradient hair, large breasts, multicolored hair, sidelocks, very long hair, purple eyes","dunkerque (azur lane), azur lane","breasts, gloves, hair ornament, swimsuit, thighhighs, long sleeves, bikini",58.41,76.58
1617814,suzumura_sango,477,"long hair, multicolored eyes, orange eyes, purple hair, very long hair, twintails, ahoge, yellow eyes, low twintails, brown eyes, multi-tied hair","suzumura sango, precure, tropical-rouge! precure","bow, capelet, dress, earrings, gloves, hair bow, hat, white gloves, white hat, hair ornament, shirt, short sleeves, purple dress, socks, breasts, skirt, hat bow",14.81,14.43
1556488,meloetta_(aria),477,"blue eyes, green hair, long hair, flat chest, green eyes, very long hair","meloetta (aria), pokemon","black dress, dress, headset, earpiece, gem",12.86,12.83
1630994,hirato_(kancolle),477,"brown eyes, glasses, grey hair, short hair, wavy hair","hirato (kancolle), kantai collection","thighhighs, glasses, gloves, hat, neckerchief, pleated skirt, sailor collar, school uniform, serafuku, skirt, white gloves, white hat, long sleeves, ribbon",10.35,10.27
1377957,hanazono_tae,477,"green eyes, hair between eyes, long hair, black hair, brown hair, medium breasts","hanazono tae, bang dream!","breasts, collarbone, shirt, long sleeves, bow, ribbon",17.45,21.69
1925413,yamabuki_saya,477,"blue eyes, brown hair, long hair, medium breasts, ponytail, sidelocks, wavy hair","yamabuki saya, bang dream!","breasts, shirt, bow, collarbone, ribbon, skirt, school uniform, hair ribbon, swimsuit, bikini",24.13,30.95
2173239,neutral_chao,477,"black hair, green eyes, long hair, braid, glasses, orange eyes, short hair, blue hair, cat tail, tail, rabbit tail, blue eyes, small breasts","neutral chao, sanrio, sonic (series), original, super smash bros., sonic adventure 2, mario & sonic (series), mario & sonic at the tokyo 2020 olympic games, sonic adventure","headphones, long sleeves, miniskirt, shirt, skirt, thighhighs, glasses, hair ornament, shoes, socks, sticker, pants, dress, gloves, white gloves, fur trim, high heels, neckerchief, sleeveless dress, flower, orange dress, bike shorts, short sleeves, shorts, breasts, gem, bow, bowtie, boots, jacket, hat, crop top, juliet sleeves, puffy sleeves",9.62,10.03
1953945,suzuhara_lulu_(1st_costume),477,"aqua eyes, brown hair, large breasts, medium hair, long hair, blue eyes","suzuhara lulu (1st costume), nijisanji","bow, breasts, cardigan, collared shirt, frills, gem, long sleeves, pantyhose, shirt, skirt, bowtie, frilled shirt, hair ornament, hairclip, ribbon, hair bow, hat, brooch",39.28,37.1
2154226,otonose_kanade_(1st_costume),476,"blonde hair, long hair, ahoge, one side up, red eyes","otonose kanade (1st costume), hololive, hololive dev is","bow, jacket, thighhighs, brown dress, dress, frills, hair ornament, hair ribbon, long sleeves, neck ribbon, ribbon, sailor collar, shirt, open clothes",26.02,24.07
1568637,loba_(apex_legends),476,"medium breasts, braid, brown hair, multicolored hair, red hair, twin braids, two-tone hair, brown eyes, large breasts, long hair, black hair, gradient hair","loba (apex legends), apex legends","breasts, bracelet, collarbone, gold choker, cropped jacket, jacket, pants, gloves, white gloves, skirt, corset",26.64,28.13
1363156,korwa,476,"blunt bangs, grey eyes, grey hair, medium breasts, large breasts, long hair, very long hair, white hair, blue eyes","korwa, granblue fantasy","breasts, dress, gloves, white gloves, thighhighs, hair ornament",38.26,60.66
708315,enomoto_takane,476,"black hair, long hair, twintails, red eyes, blunt bangs, blunt ends, hair between eyes","enomoto takane, kagerou project, headphone actor (vocaloid)","jacket, long sleeves, bandaid, gas mask, mask, shirt, collared shirt, school uniform, headphones, skirt, shorts",5.29,8.52
1949277,kei_(m_k),476,"brown hair, large breasts, red eyes, short hair, huge breasts","kei (m k), original","breasts, swimsuit, bikini",73.35,70.59
1435785,grim_aloe,476,"long hair, red eyes, twintails, very long hair, white hair, demon tail, small breasts, tail, hair between eyes, sidelocks, grey hair","grim aloe, bombergirl, quiz magic academy, quiz magic academy the world evolve","breasts, bikini, swimsuit, long sleeves, thighhighs, skirt",44.63,51.82
722276,raiden_(metal_gear),476,"grey hair, short hair, white hair, red eyes, blue eyes, blonde hair","raiden (metal gear), metal gear (series), metal gear solid 2: sons of liberty, metal gear rising: revengeance, metal gear solid, metal gear solid 4: guns of the patriots","armor, bodysuit",15.64,23.16
1785901,lumen_(arknights),476,"ahoge, black hair, blue hair, colored inner hair, multicolored hair, short hair, two-tone hair, yellow eyes, hair between eyes, orange eyes","lumen (arknights), arknights","ascot, black gloves, gloves, jacket, long sleeves, open clothes, pants, shirt, coat, collared shirt, earrings",6.41,5.96
420733,takasugi_shinsuke,475,"black hair, red eyes, green eyes, short hair, hair over one eye, hair between eyes, purple hair","takasugi shinsuke, gintama","japanese clothes, kimono, collarbone, jacket, shirt, flower",1.72,3.11
447806,gypsy_(ragnarok_online),475,"long hair, medium breasts, pink hair, red eyes, blonde hair, blue eyes, short hair, large breasts, green eyes, hair between eyes","gypsy (ragnarok online), ragnarok online","bikini, breasts, detached sleeves, gem, pants, see-through clothes, swimsuit, necklace, sandals, hair ornament, flower, bow, hair bow, hair ribbon, ribbon",7.07,9.75
1342304,sakuma_ritsu,475,"black hair, hair between eyes, short hair, red eyes, brown hair","sakuma ritsu, ensemble stars!","jacket, long sleeves, shirt, flower",4.33,4.43
1933190,pomu_rainpuff_(1st_costume),475,"blonde hair, brown eyes, long hair, red eyes, hair between eyes","pomu rainpuff (1st costume), nijisanji, nijisanji en","black gloves, bow, gloves, hair ornament, hair ribbon, ribbon, skirt, flower, hair flower, halterneck, high-waist skirt, hairband, hairclip, detached sleeves, hair bow, puffy sleeves, shirt",21.55,20.68
1404082,allen_avadonia,475,"blonde hair, blue eyes, ponytail, short ponytail, aqua eyes","allen avadonia, aku no meshitsukai (vocaloid), evillious nendaiki, vocaloid, aku no musume (vocaloid)","collared shirt, shirt, ascot, hair ribbon, jacket, ribbon, shoes, bow, dress, frills, hair ornament, hairclip, yellow dress, flower",5.68,7.74
1320164,katalina_(granblue_fantasy),475,"brown eyes, brown hair, large breasts, long hair, red eyes","katalina (granblue fantasy), granblue fantasy","armor, breasts, cape, earrings, bikini, collarbone, swimsuit",35.01,56.92
635348,wanderer_(ragnarok_online),475,"blonde hair, green eyes, long hair, blue eyes, large breasts, pink hair, medium breasts, short hair, grey hair, hair between eyes","wanderer (ragnarok online), ragnarok online","bangle, bikini, bow, bracelet, breasts, flower, hair ornament, swimsuit, ribbon, sandals, hair bow",3.9,3.93
1434603,mitsuki_felicia,475,"blonde hair, blunt bangs, dot nose, goggles, hair between eyes, long hair, low twintails, purple eyes, twintails, sidelocks","mitsuki felicia, magia record: mahou shoujo madoka magica gaiden, mahou shoujo madoka magica","black gloves, crop top, frills, gem, gloves, goggles, hood, miniskirt, pleated skirt, shirt, shoes, skirt, sleeveless shirt, thighhighs, detached sleeves, breasts",8.54,9.91
1630554,de_ruyter_(kancolle),475,"blunt bangs, braid, green eyes, long hair, red hair, wavy hair, side braid, curly hair","de ruyter (kancolle), kantai collection","neckerchief, sailor collar, school uniform, serafuku, bell, breasts, hairband, short sleeves, shirt, skirt, thighhighs, pleated skirt",13.76,15.24
1687006,mimori_(blue_archive),474,"blue eyes, hair between eyes, hair bun, large breasts, pink hair, long hair, braid","mimori (blue archive), blue archive","breasts, hakama, hakama skirt, japanese clothes, pantyhose, sailor collar, skirt, hair ornament, shirt, long sleeves, school uniform",51.24,49.1
1631026,i-47_(kancolle),474,"long hair, black hair, green eyes, low-tied long hair, sidelocks, hair between eyes","i-47 (kancolle), kantai collection","hair ribbon, ribbon, sailor collar, shirt, sleeveless shirt, skirt, swimsuit, neckerchief, one-piece swimsuit, school swimsuit, thighhighs, see-through clothes, crop top",14.17,14.88
2257267,tribbie_(honkai:_star_rail),474,"blue eyes, braid, cross-shaped pupils, red hair, short hair, symbol-shaped pupils","tribbie (honkai: star rail), honkai: star rail, honkai (series)","boots, dress, gloves, hairband, white dress, flower, black gloves, hair flower, hair ornament",16.01,15.5
2395420,tomoe_gozen_(first_ascension)_(fate),474,"grey hair, hair between eyes, long hair, ponytail, red eyes, very long hair, white hair, large breasts","tomoe gozen (first ascension) (fate), fate/grand order, fate (series)","armor, breasts, detached sleeves, gloves, hair ribbon, japanese clothes, kimono, long sleeves, pants, red gloves, ribbon, sash, single detached sleeve, turtleneck, short kimono, hakama, hakama pants",21.2,32.37
1408367,white_lion_(kemono_friends),474,"blue eyes, hair between eyes, large breasts, lion tail, long hair, tail, very long hair, white hair, huge breasts, grey eyes, ahoge","white lion (kemono friends), kemono friends, kemono friends 3","breasts, blue necktie, fur collar, gloves, necktie, shirt, short sleeves, skirt, white gloves, plaid skirt, pleated skirt, pantyhose",12.41,11.48
1666987,nyto_(girls'_frontline),474,"black hair, long hair, yellow eyes, hair between eyes, medium breasts, white hair, blunt bangs, brown eyes","nyto (girls' frontline), girls' frontline","breasts, black dress, dress, long sleeves, hair ornament, gloves, scapular",29.13,33.02
1630681,girl_holding_a_cat_(kancolle),474,"brown hair, long hair, twintails, brown eyes, short hair","girl holding a cat (kancolle), kantai collection","hat, long sleeves, pleated skirt, skirt, school uniform, serafuku, bow, hair bow, ribbon, hair ribbon",9.24,17.29
1591630,chloe_(pokemon),474,"ahoge, green eyes, long hair, braid, brown hair","chloe (pokemon), pokemon, pokemon (anime), pokemon journeys","collared dress, dress, flower, hair flower, hair ornament, short sleeves, white dress, breasts, school uniform, shirt",30.58,34.71
1496851,sinon_(sao-alo),474,"blue eyes, blue hair, cat tail, sidelocks, tail, hair between eyes, medium breasts, short hair, slit pupils","sinon (sao-alo), sword art online, sword art online: code register","breasts, short shorts, shorts, armor, thighhighs, hair ribbon, ribbon, gloves, hair ornament",35.07,47.38
1537039,formidable_(the_lady_of_the_beach)_(azur_lane),474,"braid, braided bun, double bun, grey hair, hair bun, huge breasts, long hair, red eyes, very long hair","formidable (the lady of the beach) (azur lane), azur lane",breasts,56.8,88.67
